Tag name: Preben - Office 406 - Temperature
Time, Value
2025-02-01 23:59:48,22.36
2025-02-01 23:54:46,22.36
2025-02-01 23:49:44,22.36
2025-02-01 23:44:47,22.37
2025-02-01 23:39:49,22.37
2025-02-01 23:34:47,22.37
2025-02-01 23:29:48,22.39
2025-02-01 23:24:48,22.38
2025-02-01 23:19:46,22.38
2025-02-01 23:14:48,22.38
2025-02-01 23:09:49,22.38
2025-02-01 23:04:47,22.38
2025-02-01 22:59:47,22.38
2025-02-01 22:54:47,22.39
2025-02-01 22:49:47,22.41
2025-02-01 22:44:48,22.42
2025-02-01 22:39:48,22.41
2025-02-01 22:34:48,22.42
2025-02-01 22:29:46,22.42
2025-02-01 22:24:47,22.42
2025-02-01 22:19:47,22.42
2025-02-01 22:14:46,22.43
2025-02-01 22:09:47,22.42
2025-02-01 22:04:47,22.43
2025-02-01 21:59:48,22.43
2025-02-01 21:54:46,22.43
2025-02-01 21:49:48,22.43
2025-02-01 21:44:49,22.43
2025-02-01 21:39:46,22.44
2025-02-01 21:34:47,22.43
2025-02-01 21:29:47,22.44
2025-02-01 21:24:47,22.47
2025-02-01 21:19:47,22.44
2025-02-01 21:14:45,22.44
2025-02-01 21:09:47,22.44
2025-02-01 21:04:48,22.44
2025-02-01 20:59:46,22.45
2025-02-01 20:54:47,22.43
2025-02-01 20:49:48,22.45
2025-02-01 20:44:46,22.45
2025-02-01 20:39:48,22.45
2025-02-01 20:34:48,22.45
2025-02-01 20:29:48,22.45
2025-02-01 20:24:48,22.46
2025-02-01 20:19:48,22.46
2025-02-01 20:14:46,22.46
2025-02-01 20:09:47,22.46
2025-02-01 20:04:45,22.45
2025-02-01 19:59:46,22.45
2025-02-01 19:54:47,22.46
2025-02-01 19:49:48,22.47
2025-02-01 19:44:47,22.47
2025-02-01 19:39:48,22.48
2025-02-01 19:34:48,22.48
2025-02-01 19:29:46,22.48
2025-02-01 19:24:47,22.47
2025-02-01 19:19:46,22.48
2025-02-01 19:14:47,22.47
2025-02-01 19:09:48,22.48
2025-02-01 19:04:48,22.48
2025-02-01 18:59:46,22.48
2025-02-01 18:54:48,22.48
2025-02-01 18:49:46,22.49
2025-02-01 18:44:44,22.49
2025-02-01 18:39:44,22.48
2025-02-01 18:34:46,22.5
2025-02-01 18:29:47,22.5
2025-02-01 18:24:45,22.5
2025-02-01 18:19:48,22.5
2025-02-01 18:14:47,22.5
2025-02-01 18:09:48,22.51
2025-02-01 18:04:43,22.5
2025-02-01 17:59:47,22.51
2025-02-01 17:54:47,22.51
2025-02-01 17:49:47,22.5
2025-02-01 17:44:47,22.51
2025-02-01 17:39:48,22.52
2025-02-01 17:34:46,22.51
2025-02-01 17:29:48,22.51
2025-02-01 17:24:48,22.52
2025-02-01 17:19:44,22.53
2025-02-01 17:14:47,22.52
2025-02-01 17:09:46,22.51
2025-02-01 17:04:46,22.53
2025-02-01 16:59:48,22.53
2025-02-01 16:54:48,22.52
2025-02-01 16:49:47,22.53
2025-02-01 16:44:48,22.55
2025-02-01 16:39:48,22.53
2025-02-01 16:34:46,22.53
2025-02-01 16:29:45,22.56
2025-02-01 16:24:46,22.57
2025-02-01 16:19:48,22.56
2025-02-01 16:14:48,22.57
2025-02-01 16:09:48,22.57
2025-02-01 16:04:47,22.59
2025-02-01 15:59:48,22.6
2025-02-01 15:54:46,22.6
2025-02-01 15:49:41,22.6
2025-02-01 15:44:47,22.6
2025-02-01 15:39:46,22.6
2025-02-01 15:34:47,22.61
2025-02-01 15:29:48,22.63
2025-02-01 15:24:48,22.64
2025-02-01 15:19:47,22.64
2025-02-01 15:14:48,22.64
2025-02-01 15:09:46,22.62
2025-02-01 15:04:44,22.64
2025-02-01 14:59:48,22.65
2025-02-01 14:49:47,22.63
2025-02-01 14:44:48,22.64
2025-02-01 14:39:46,22.65
